,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,MultinomialNB,short_description,0,CountVectorizer,"(2, 2)",7500,0.6933902042711235,0.6516364902506964
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 2)",3000,0.6269730733519034,0.6504178272980501
0,MultinomialNB,headline,0,TfidfVectorizer,"(2, 2)",4500,0.6206621402042711,0.6500696378830083
0,MultinomialNB,full_text,0,TfidfVectorizer,"(2, 2)",4500,0.6001189647168059,0.6453690807799443
0,MultinomialNB,full_text,1,CountVectorizer,"(2, 2)",3000,0.6665215877437326,0.6445566388115135
0,MultinomialNB,headline,1,CountVectorizer,"(2, 2)",7500,0.6804346564531105,0.6414229340761374
0,MultinomialNB,short_description,0,CountVectorizer,"(2, 2)",6000,0.6779828226555246,0.6402623026926648
0,MultinomialNB,headline,1,CountVectorizer,"(2, 2)",6000,0.6757921309192201,0.6393337975858867
0,MultinomialNB,headline,1,CountVectorizer,"(2, 2)",4500,0.6701195450324977,0.6367804085422469
0,MultinomialNB,headline,0,TfidfVectorizer,"(2, 2)",3000,0.5981749071494893,0.629874651810585
0,MultinomialNB,short_description,0,CountVectorizer,"(2, 2)",4500,0.6593546889507892,0.6284818941504178
0,MultinomialNB,full_text,0,TfidfVectorizer,"(2, 2)",3000,0.5694347725162489,0.6155408542246983
0,MultinomialNB,short_description,0,CountVectorizer,"(2, 2)",3000,0.6349088904363974,0.6142061281337048
0,MultinomialNB,headline,1,CountVectorizer,"(2, 2)",3000,0.6363741875580315,0.6113625812441968
0,MultinomialNB,headline,1,TfidfVectorizer,"(2, 2)",4500,0.5584668059424327,0.6037604456824512
0,MultinomialNB,headline,1,TfidfVectorizer,"(2, 2)",6000,0.5605704503249768,0.6028899721448467
0,MultinomialNB,headline,1,TfidfVectorizer,"(2, 2)",7500,0.5614554317548747,0.601613277623027
0,MultinomialNB,full_text,1,TfidfVectorizer,"(2, 2)",7500,0.5033223073351903,0.5879758588672238
0,MultinomialNB,headline,1,TfidfVectorizer,"(2, 2)",3000,0.5425951717734447,0.5832753017641596
0,MultinomialNB,full_text,1,TfidfVectorizer,"(2, 2)",6000,0.4933698932219127,0.575847260909935
0,MultinomialNB,full_text,1,TfidfVectorizer,"(2, 2)",4500,0.49307973537604455,0.5754990714948932
0,MultinomialNB,full_text,1,TfidfVectorizer,"(2, 2)",3000,0.4813283426183844,0.5608751160631383
0,MultinomialNB,short_description,1,CountVectorizer,"(2, 2)",7500,0.6116237233054782,0.5607590529247911
0,MultinomialNB,short_description,0,TfidfVectorizer,"(2, 2)",7500,0.5385184540389972,0.5586699164345403
0,MultinomialNB,short_description,1,CountVectorizer,"(2, 2)",6000,0.6024257195914577,0.5577414113277623
0,MultinomialNB,short_description,1,CountVectorizer,"(2, 2)",4500,0.5982764623955432,0.5553621169916435
0,MultinomialNB,short_description,0,TfidfVectorizer,"(2, 2)",6000,0.5299733054781801,0.5520543175487466
0,MultinomialNB,short_description,0,TfidfVectorizer,"(2, 2)",4500,0.5152187790157846,0.5380106778087279
0,MultinomialNB,short_description,1,CountVectorizer,"(2, 2)",3000,0.5533600278551533,0.5246053853296193
0,MultinomialNB,short_description,0,TfidfVectorizer,"(2, 2)",3000,0.4978818477251625,0.5206012070566388
0,MultinomialNB,short_description,1,TfidfVectorizer,"(2, 2)",4500,0.4386171077065924,0.4726090993500464
0,MultinomialNB,short_description,1,TfidfVectorizer,"(2, 2)",6000,0.4374564763231198,0.4701137418755803
0,MultinomialNB,short_description,1,TfidfVectorizer,"(2, 2)",7500,0.4375580315691736,0.46930129990714947
0,MultinomialNB,short_description,1,TfidfVectorizer,"(2, 2)",3000,0.42904189879294335,0.4594359331476323
